week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2013-08-24,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,2,2,NA,Political violence,726,-3.297,28.1671
2013-10-05,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,2,NA,Political violence,726,-3.297,28.1671
2013-10-12,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,2,1,NA,Political violence,726,-3.297,28.1671
2013-11-09,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,2,NA,Political violence,726,-3.297,28.1671
2013-12-14,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,3,NA,Political violence,726,-3.297,28.1671
2014-02-01,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,3,NA,Political violence,726,-3.297,28.1671
2014-03-22,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,4,NA,Political violence,726,-3.297,28.1671
2014-04-12,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,1,NA,Political violence,726,-3.297,28.1671
2014-04-19,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,3,3,NA,Political violence,726,-3.297,28.1671
2014-05-03,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,3,3,NA,Political violence,726,-3.297,28.1671
2014-06-14,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,2,1,NA,Political violence,726,-3.297,28.1671
2014-06-28,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,3,23,NA,Political violence,726,-3.297,28.1671
2014-07-05,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,2,2,NA,Political violence,726,-3.297,28.1671
2014-07-12,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,4,2,NA,Political violence,726,-3.297,28.1671
2014-08-02,Middle Africa,Democratic Republic of Congo,Sud-Kivu,Battles,Armed clash,1,7,NA,Political violence,726,-3.297,28.1671
