week,region,country,admin1,event_type,sub_event_type,events,fatalities,population_exposure,disorder_type,id,latitude,longitude
2014-10-18T00:00:00Z,Northern Africa,Sudan,Central Darfur,riots,Mob violence,1,1,NA,Political violence,3107,12.3084,23.2341
2014-10-18T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,4,3,NA,Political violence,3107,12.3084,23.2341
2014-10-18T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,2,NA,Political violence,3112,15.8601,25.5013
2014-10-18T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,2,1,NA,Political violence,3112,15.8601,25.5013
2014-10-18T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,2,NA,Political violence,3112,15.8601,25.5013
2014-10-18T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,NA,Political violence,3118,10.9002,24.3019
2014-10-25T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,3,NA,Political violence,3107,12.3084,23.2341
2014-10-25T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,3,6,NA,Political violence,3112,15.8601,25.5013
2014-10-25T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Shelling/artillery/missile attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-10-25T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,2,39,NA,Political violence,3118,10.9002,24.3019
2014-10-25T00:00:00Z,Northern Africa,Sudan,South Darfur,explosions/remote violence,Shelling/artillery/missile attack,1,3,NA,Political violence,3118,10.9002,24.3019
2014-10-25T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,4,NA,Political violence,3118,10.9002,24.3019
2014-10-25T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,2,1,NA,Political violence,3119,11.2289,30.914
2014-10-25T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Sexual violence,1,1,NA,Political violence,3120,13.5081,22.7026
2014-11-01T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,3,NA,Political violence,3112,15.8601,25.5013
2014-11-01T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,NA,Political violence,3120,13.5081,22.7026
2014-11-08T00:00:00Z,Northern Africa,Sudan,Blue Nile,explosions/remote violence,Air/drone strike,1,3,NA,Political violence,3106,11.0079,34.0954
2014-11-08T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,2,NA,Political violence,3107,12.3084,23.2341
2014-11-08T00:00:00Z,Northern Africa,Sudan,Khartoum,battles,Armed clash,1,3,NA,Political violence,3111,15.915,33.1352
2014-11-08T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,3,NA,Political violence,3112,15.8601,25.5013
2014-11-08T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,3,1,NA,Political violence,3119,11.2289,30.914
2014-11-15T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,3,NA,Political violence,3112,15.8601,25.5013
2014-11-15T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-11-15T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,15,NA,Political violence,3118,10.9002,24.3019
2014-11-22T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,4,NA,Political violence,3106,11.0079,34.0954
2014-11-22T00:00:00Z,Northern Africa,Sudan,Blue Nile,explosions/remote violence,Air/drone strike,5,1,NA,Political violence,3106,11.0079,34.0954
2014-11-22T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,1,NA,Political violence,3107,12.3084,23.2341
2014-11-22T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,2,32,NA,Political violence,3112,15.8601,25.5013
2014-11-22T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Shelling/artillery/missile attack,1,1,NA,Political violence,3112,15.8601,25.5013
2014-11-22T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,3,17,NA,Political violence,3118,10.9002,24.3019
2014-11-22T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,6,156,NA,Political violence,3121,11.8686,28.2211
2014-11-29T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,4,3,NA,Political violence,3107,12.3084,23.2341
2014-11-29T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,2,1,NA,Political violence,3112,15.8601,25.5013
2014-11-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,4,58,NA,Political violence,3119,11.2289,30.914
2014-11-29T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,2,NA,Political violence,3119,11.2289,30.914
2014-11-29T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,5,NA,Political violence,3120,13.5081,22.7026
2014-12-06T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,2,7,NA,Political violence,3104,9.7332,28.4712
2014-12-06T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,63,NA,Political violence,3107,12.3084,23.2341
2014-12-06T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,3,2,NA,Political violence,3107,12.3084,23.2341
2014-12-06T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,9,NA,Political violence,3112,15.8601,25.5013
2014-12-06T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,1,1,NA,Political violence,3118,10.9002,24.3019
2014-12-06T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,2,15,NA,Political violence,3119,11.2289,30.914
2014-12-06T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Shelling/artillery/missile attack,1,1,NA,Political violence,3119,11.2289,30.914
2014-12-13T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,3,16,NA,Political violence,3107,12.3084,23.2341
2014-12-13T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,4,1,NA,Political violence,3107,12.3084,23.2341
2014-12-13T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,3,2,NA,Political violence,3107,12.3084,23.2341
2014-12-13T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,1,NA,Political violence,3112,15.8601,25.5013
2014-12-13T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,1,NA,Political violence,3112,15.8601,25.5013
2014-12-13T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,10,NA,Political violence,3118,10.9002,24.3019
2014-12-13T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,3,6,NA,Political violence,3119,11.2289,30.914
2014-12-13T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,1,1,NA,Political violence,3119,11.2289,30.914
2014-12-13T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,1,1,NA,Political violence,3120,13.5081,22.7026
2014-12-13T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,12,NA,Political violence,3121,11.8686,28.2211
2014-12-20T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,NA,Political violence,3107,12.3084,23.2341
2014-12-20T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,8,8,NA,Political violence,3112,15.8601,25.5013
2014-12-20T00:00:00Z,Northern Africa,Sudan,River Nile,battles,Armed clash,2,1,NA,Political violence,3116,18.8347,33.1231
2014-12-20T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,NA,Political violence,3118,10.9002,24.3019
2014-12-20T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,25,NA,Political violence,3119,11.2289,30.914
2014-12-20T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,1,2,NA,Political violence,3119,11.2289,30.914
2014-12-20T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,1,NA,Political violence,3119,11.2289,30.914
2014-12-20T00:00:00Z,Northern Africa,Sudan,West Kordofan,violence against civilians,Attack,1,1,NA,Political violence,3121,11.8686,28.2211
2014-12-27T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Sexual violence,1,1,NA,Political violence,3107,12.3084,23.2341
2014-12-27T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,1,4,NA,Political violence,3108,11.2299,26.3972
2014-12-27T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,12,30634,Political violence,3112,15.8601,25.5013
2014-12-27T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Government regains territory,1,50,15488,Political violence,3112,15.8601,25.5013
2014-12-27T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,4,9,30634,Political violence,3112,15.8601,25.5013
2014-12-27T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,3,14,20262,Political violence,3112,15.8601,25.5013
2014-12-27T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,4,9,1409246,Political violence,3118,10.9002,24.3019
2015-01-03T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,2,1,32959,Political violence,3112,15.8601,25.5013
2015-01-03T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,5,22,68392,Political violence,3112,15.8601,25.5013
2015-01-03T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,2,3,12163,Political violence,3118,10.9002,24.3019
2015-01-03T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,3,27,126731,Political violence,3119,11.2289,30.914
2015-01-03T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,1,1,1464,Political violence,3119,11.2289,30.914
2015-01-10T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,1,4,261944,Political violence,3106,11.0079,34.0954
2015-01-10T00:00:00Z,Northern Africa,Sudan,Blue Nile,explosions/remote violence,Air/drone strike,2,2,7312,Political violence,3106,11.0079,34.0954
2015-01-10T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,2,5,14530,Political violence,3107,12.3084,23.2341
2015-01-10T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,1,1,16634,Political violence,3107,12.3084,23.2341
2015-01-10T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,2,4,1674,Political violence,3108,11.2299,26.3972
2015-01-10T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,3,22,650557,Political violence,3112,15.8601,25.5013
2015-01-10T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Government regains territory,1,31,645493,Political violence,3112,15.8601,25.5013
2015-01-10T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,3,30634,Political violence,3112,15.8601,25.5013
2015-01-10T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,12,16,824433,Political violence,3112,15.8601,25.5013
2015-01-10T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Sexual violence,1,1,645493,Political violence,3112,15.8601,25.5013
2015-01-10T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,316969,Political violence,3118,10.9002,24.3019
2015-01-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,11,2855,Political violence,3119,11.2289,30.914
2015-01-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Government regains territory,1,41,125706,Political violence,3119,11.2289,30.914
2015-01-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Non-state actor overtakes territory,3,118,137605,Political violence,3119,11.2289,30.914
2015-01-10T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,3,2,11518,Political violence,3119,11.2289,30.914
2015-01-17T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,1,89799,Political violence,3107,12.3084,23.2341
2015-01-17T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,1,6,2548,Political violence,3107,12.3084,23.2341
2015-01-17T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,3,1,134598,Political violence,3107,12.3084,23.2341
2015-01-17T00:00:00Z,Northern Africa,Sudan,East Darfur,battles,Armed clash,1,1,33110,Political violence,3108,11.2299,26.3972
2015-01-17T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,1,906,Political violence,3112,15.8601,25.5013
2015-01-17T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,6,2454,Political violence,3112,15.8601,25.5013
2015-01-17T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,9,10,728019,Political violence,3112,15.8601,25.5013
2015-01-17T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,2,1,4814,Political violence,3118,10.9002,24.3019
2015-01-17T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,2,1,316969,Political violence,3118,10.9002,24.3019
2015-01-17T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Attack,2,2,370845,Political violence,3120,13.5081,22.7026
2015-01-24T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,5,10868,Political violence,3104,9.7332,28.4712
2015-01-24T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,5,113,18576,Political violence,3107,12.3084,23.2341
2015-01-24T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Shelling/artillery/missile attack,1,1,8065,Political violence,3107,12.3084,23.2341
2015-01-24T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,4,2,10961,Political violence,3107,12.3084,23.2341
2015-01-24T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Sexual violence,4,12,9506,Political violence,3107,12.3084,23.2341
2015-01-24T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,1,3,3050,Political violence,3112,15.8601,25.5013
2015-01-24T00:00:00Z,Northern Africa,Sudan,North Darfur,explosions/remote violence,Air/drone strike,1,1,1322,Political violence,3112,15.8601,25.5013
2015-01-24T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,10,5,920582,Political violence,3112,15.8601,25.5013
2015-01-24T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,1,19,1409246,Political violence,3118,10.9002,24.3019
2015-01-24T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,5,1,37737,Political violence,3118,10.9002,24.3019
2015-01-24T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,3,6,3317,Political violence,3119,11.2289,30.914
2015-01-24T00:00:00Z,Northern Africa,Sudan,West Darfur,violence against civilians,Sexual violence,2,8,263,Political violence,3120,13.5081,22.7026
2015-01-24T00:00:00Z,Northern Africa,Sudan,West Kordofan,battles,Armed clash,1,7,97680,Political violence,3121,11.8686,28.2211
2015-01-31T00:00:00Z,Northern Africa,Sudan,Al Jazirah,violence against civilians,Attack,1,1,1610,Political violence,3105,14.6593,33.2294
2015-01-31T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Air/drone strike,2,1,10152,Political violence,3107,12.3084,23.2341
2015-01-31T00:00:00Z,Northern Africa,Sudan,Khartoum,protests,Excessive force against protesters,1,1,14958,Political violence; Demonstrations,3111,15.915,33.1352
2015-01-31T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,10,24,400886,Political violence,3112,15.8601,25.5013
2015-01-31T00:00:00Z,Northern Africa,Sudan,South Darfur,battles,Armed clash,3,23,1446469,Political violence,3118,10.9002,24.3019
2015-01-31T00:00:00Z,Northern Africa,Sudan,South Darfur,violence against civilians,Attack,5,6,1476452,Political violence,3118,10.9002,24.3019
2015-01-31T00:00:00Z,Northern Africa,Sudan,South Kordofan,battles,Armed clash,1,15,1582,Political violence,3119,11.2289,30.914
2015-01-31T00:00:00Z,Northern Africa,Sudan,South Kordofan,explosions/remote violence,Air/drone strike,4,5,6565,Political violence,3119,11.2289,30.914
2015-01-31T00:00:00Z,Northern Africa,Sudan,West Darfur,battles,Armed clash,1,2,370845,Political violence,3120,13.5081,22.7026
2015-02-07T00:00:00Z,Northern Africa,Sudan,Abyei,battles,Armed clash,1,13,10868,Political violence,3104,9.7332,28.4712
2015-02-07T00:00:00Z,Northern Africa,Sudan,Blue Nile,battles,Armed clash,2,8,262624,Political violence,3106,11.0079,34.0954
2015-02-07T00:00:00Z,Northern Africa,Sudan,Blue Nile,violence against civilians,Attack,1,3,261944,Political violence,3106,11.0079,34.0954
2015-02-07T00:00:00Z,Northern Africa,Sudan,Central Darfur,battles,Armed clash,1,2,89799,Political violence,3107,12.3084,23.2341
2015-02-07T00:00:00Z,Northern Africa,Sudan,Central Darfur,explosions/remote violence,Remote explosive/landmine/IED,1,3,2548,Political violence,3107,12.3084,23.2341
2015-02-07T00:00:00Z,Northern Africa,Sudan,Central Darfur,violence against civilians,Attack,2,5,77111,Political violence,3107,12.3084,23.2341
2015-02-07T00:00:00Z,Northern Africa,Sudan,North Darfur,battles,Armed clash,3,10,115398,Political violence,3112,15.8601,25.5013
2015-02-07T00:00:00Z,Northern Africa,Sudan,North Darfur,riots,Mob violence,1,2,217706,Political violence,3112,15.8601,25.5013
2015-02-07T00:00:00Z,Northern Africa,Sudan,North Darfur,violence against civilians,Attack,4,7,77318,Political violence,3112,15.8601,25.5013
2015-02-07T00:00:00Z,Northern Africa,Sudan,South Kordofan,violence against civilians,Attack,1,2,3757,Political violence,3119,11.2289,30.914
2015-02-14T00:00:00Z,Northern Africa,Sudan,Abyei,violence against civilians,Attack,1,6,10868,Political violence,3104,9.7332,28.4712
2015-02-14T00:00:00Z,Northern Africa,Sudan,Blue Nile,explosions/remote violence,Air/drone strike,3,1,6654,Political violence,3106,11.0079,34.0954
